"Timestamp","Actual_SupportPhase","Target_SupportPhase"
0.401,1,3
0.402,1,3
0.403,1,3
0.404,1,3
0.405,1,3
0.406,1,3
0.407,1,3
0.408,1,3
0.409,1,3
0.41,1,3
0.411,1,3
0.412,1,3
0.413,1,3
0.414,1,3
0.415,1,3
0.416,1,3
0.417,1,3
0.418,1,3
0.419,1,3
0.42,1,3
0.421,1,3
0.422,1,3
0.423,1,3
0.424,1,3
0.425,1,3
0.426,1,3
0.427,1,3
0.428,1,3
0.429,1,3
0.43,1,3
0.431,1,3
0.432,1,3
0.433,1,3
0.434,1,3
0.435,1,3
0.436,1,3
0.437,1,3
0.438,1,3
0.439,1,3
0.44,1,3
0.441,1,3
0.442,1,3
0.443,1,3
0.444,1,3
0.445,1,3
0.446,1,3
0.447,1,3
0.448,1,3
0.449,1,3
0.45,1,3
0.451,1,3
0.452,1,3
0.453,1,3
0.454,1,3
0.455,1,3
0.456,1,3
0.457,1,3
0.458,1,3
0.459,1,3
0.46,1,3
0.461,1,3
0.462,1,3
0.463,1,3
0.464,1,3
0.465,1,3
0.466,1,3
0.467,1,3
0.468,1,3
0.469,1,3
0.47,1,3
0.471,1,3
0.472,1,3
0.473,1,3
0.474,1,3
0.475,1,3
0.476,1,3
0.477,1,3
0.478,1,3
0.479,1,3
0.48,1,3
0.481,1,3
0.482,1,3
0.483,1,3
0.484,1,3
0.485,1,3
0.486,1,3
0.487,1,3
0.488,3,3
0.489,3,3
0.49,3,3
0.491,3,3
0.492,3,3
0.493,3,3
0.494,3,3
0.495,3,3
0.496,3,3
0.497,3,3
0.498,3,3
0.499,3,3
0.5,3,3
0.501,3,3
0.502,3,3
0.503,3,3
0.504,3,3
0.505,3,3
0.506,3,3
0.507,3,3
0.508,3,3
0.509,3,3
0.51,3,3
0.511,3,3
0.512,3,3
0.513,3,3
0.514,3,3
0.515,3,3
0.516,3,3
0.517,3,3
0.518,3,3
0.519,3,3
0.52,3,3
0.521,3,3
0.522,3,3
0.523,3,3
0.524,3,3
0.525,3,3
0.526,3,3
0.527,3,3
0.528,3,3
0.529,3,3
0.53,3,3
0.531,3,3
0.532,3,3
0.533,3,3
0.534,3,3
0.535,3,3
0.536,3,3
0.537,3,3
0.538,3,3
0.539,3,3
0.54,3,3
0.541,3,3
0.542,3,3
0.543,3,3
0.544,3,3
0.545,3,3
0.546,3,3
0.547,3,3
0.548,3,3
0.549,3,3
0.55,3,3
0.551,3,3
0.552,3,3
0.553,3,3
0.554,3,3
0.555,3,3
0.556,3,3
0.557,3,3
0.558,3,3
0.559,3,3
0.56,3,3
0.561,3,3
0.562,3,3
0.563,3,3
0.564,3,3
0.565,3,3
0.566,3,3
0.567,3,3
0.568,3,3
0.569,3,3
0.57,3,3
0.571,3,3
0.572,3,3
0.573,3,3
0.574,3,3
0.575,3,3
0.576,3,3
0.577,3,3
0.578,3,3
0.579,3,3
0.58,3,3
0.581,3,3
0.582,3,3
0.583,3,3
0.584,3,3
0.585,3,3
0.586,3,3
0.587,3,3
0.588,3,3
0.589,3,3
0.59,3,3
0.591,3,3
0.592,3,3
0.593,3,3
0.594,3,3
0.595,3,3
0.596,3,3
0.597,3,3
0.598,3,3
0.599,3,3
0.6,3,3
0.601,3,3
0.602,3,3
0.603,3,3
0.604,3,3
0.605,3,3
0.606,3,3
0.607,3,3
0.608,3,3
0.609,3,3
0.61,3,3
0.611,3,3
0.612,3,3
0.613,3,3
0.614,3,3
0.615,3,3
0.616,3,3
0.617,3,3
0.618,3,3
0.619,3,3
0.62,3,3
0.621,3,3
0.622,3,3
0.623,3,3
0.624,3,3
0.625,3,3
0.626,3,3
0.627,3,3
0.628,3,3
0.629,3,3
0.63,3,3
0.631,3,3
0.632,3,3
0.633,3,3
0.634,3,3
0.635,3,3
0.636,3,3
0.637,3,3
0.638,3,3
0.639,3,3
0.64,3,3
0.641,3,3
0.642,3,3
0.643,3,3
0.644,3,3
0.645,3,3
0.646,3,3
0.647,3,3
0.648,3,3
0.649,3,3
0.65,3,3
0.651,3,3
0.652,3,3
0.653,3,3
0.654,3,3
0.655,3,3
0.656,3,3
0.657,3,3
0.658,3,3
0.659,3,3
0.66,3,3
0.661,3,3
0.662,3,3
0.663,3,3
0.664,3,3
0.665,3,3
0.666,3,3
0.667,3,3
0.668,3,3
0.669,3,3
0.67,3,3
0.671,3,3
0.672,3,3
0.673,3,3
0.674,3,3
0.675,3,3
0.676,3,3
0.677,3,3
0.678,3,3
0.679,3,3
0.68,3,3
0.681,3,3
0.682,3,3
0.683,3,3
0.684,3,3
0.685,3,3
0.686,3,3
0.687,3,3
0.688,3,3
0.689,3,3
0.69,3,3
0.691,3,3
0.692,3,3
0.693,3,3
0.694,3,3
0.695,3,3
0.696,3,3
0.697,3,3
0.698,3,3
0.699,3,3
0.7,3,3
0.701,3,3
0.702,3,3
0.703,3,3
0.704,3,3
0.705,3,3
0.706,3,3
0.707,3,3
0.708,3,3
0.709,3,3
0.71,3,3
0.711,3,3
0.712,3,3
0.713,3,3
0.714,3,3
0.715,3,3
0.716,3,3
0.717,3,3
0.718,3,3
0.719,3,3
0.72,3,3
0.721,3,3
0.722,3,3
0.723,3,3
0.724,3,3
0.725,3,3
0.726,3,3
0.727,3,3
0.728,3,3
0.729,3,3
0.73,3,3
0.731,3,3
0.732,3,3
0.733,3,3
0.734,3,3
0.735,3,3
0.736,3,3
0.737,3,3
0.738,3,3
0.739,3,3
0.74,3,3
0.741,3,3
0.742,3,3
0.743,3,3
0.744,3,3
0.745,3,3
0.746,3,3
0.747,3,3
0.748,3,3
0.749,3,3
0.75,3,3
0.751,3,3
0.752,3,3
0.753,3,3
0.754,3,3
0.755,3,3
0.756,3,3
0.757,3,3
0.758,3,3
0.759,3,3
0.76,3,3
0.761,3,3
0.762,3,3
0.763,3,3
0.764,3,3
0.765,3,3
0.766,3,3
0.767,3,3
0.768,3,3
0.769,3,3
0.77,3,3
0.771,3,3
0.772,3,3
0.773,3,3
0.774,3,3
0.775,3,3
0.776,3,3
0.777,3,3
0.778,3,3
0.779,3,3
0.78,3,3
0.781,3,3
0.782,3,3
0.783,3,3
0.784,3,3
0.785,3,3
0.786,3,3
0.787,3,3
0.788,3,3
0.789,3,3
0.79,3,3
0.791,3,3
0.792,3,3
0.793,3,3
0.794,3,3
0.795,3,3
0.796,3,3
0.797,3,3
0.798,3,3
0.799,3,3
0.8,3,3
0.801,3,3
0.802,3,3
0.803,3,3
0.804,3,3
0.805,3,3
0.806,3,3
0.807,3,3
0.808,3,3
0.809,3,3
0.81,3,3
0.811,3,3
0.812,3,3
0.813,3,3
0.814,3,3
0.815,3,3
0.816,3,3
0.817,3,3
0.818,3,3
0.819,3,3
0.82,3,3
0.821,3,3
0.822,3,3
0.823,3,3
0.824,3,3
0.825,3,3
0.826,3,3
0.827,3,3
0.828,3,3
0.829,3,3
0.83,3,3
0.831,3,3
0.832,3,3
0.833,3,3
0.834,3,3
0.835,3,3
0.836,3,3
0.837,3,3
0.838,3,3
0.839,3,3
0.84,3,3
0.841,3,3
0.842,3,3
0.843,3,3
0.844,3,3
0.845,3,3
0.846,3,3
0.847,3,3
0.848,3,3
0.849,3,3
0.85,3,3
0.851,3,3
0.852,3,3
0.853,3,3
0.854,3,3
0.855,3,3
0.856,3,3
0.857,3,3
0.858,3,3
0.859,3,3
0.86,3,3
0.861,3,3
0.862,3,3
0.863,3,3
0.864,3,3
0.865,3,3
0.866,3,3
0.867,3,3
0.868,3,3
0.869,3,3
0.87,3,3
0.871,3,3
0.872,3,3
0.873,3,3
0.874,3,3
0.875,3,3
0.876,3,3
0.877,3,3
0.878,3,3
0.879,3,3
0.88,3,3
0.881,3,3
0.882,3,3
0.883,3,3
0.884,3,3
0.885,3,3
0.886,3,3
0.887,3,3
0.888,3,3
0.889,3,3
0.89,3,3
0.891,3,3
0.892,3,3
0.893,3,3
0.894,3,3
0.895,3,3
0.896,3,3
0.897,3,3
0.898,3,3
0.899,3,3
0.9,3,3
0.901,3,3
0.902,3,3
0.903,3,3
0.904,3,3
0.905,3,3
0.906,3,3
0.907,3,3
0.908,3,3
0.909,3,3
0.91,3,3
0.911,3,3
0.912,3,3
0.913,3,3
0.914,3,3
0.915,3,3
0.916,3,3
0.917,3,3
0.918,3,3
0.919,3,3
0.92,3,3
0.921,3,3
0.922,3,3
0.923,3,3
0.924,3,3
0.925,3,3
0.926,3,3
0.927,3,3
0.928,3,3
0.929,3,3
0.93,3,3
0.931,3,3
0.932,3,3
0.933,3,3
0.934,3,3
0.935,3,3
0.936,3,3
0.937,3,3
0.938,3,3
0.939,3,3
0.94,3,3
0.941,3,3
0.942,3,3
0.943,3,3
0.944,3,3
0.945,3,3
0.946,3,3
0.947,3,3
0.948,3,3
0.949,3,3
0.95,3,3
0.951,3,3
0.952,3,3
0.953,3,3
0.954,3,3
0.955,3,3
0.956,3,3
0.957,3,3
0.958,3,3
0.959,3,3
0.96,3,3
0.961,3,3
0.962,3,3
0.963,3,3
0.964,3,3
0.965,3,3
0.966,3,3
0.967,3,3
0.968,3,3
0.969,3,3
0.97,3,3
0.971,3,3
0.972,3,3
0.973,3,3
0.974,3,3
0.975,3,3
0.976,3,3
0.977,3,3
0.978,3,3
0.979,3,3
0.98,3,3
0.981,3,3
0.982,3,3
0.983,3,3
0.984,3,3
0.985,3,3
0.986,3,3
0.987,3,3
0.988,3,3
0.989,3,3
0.99,3,3
0.991,3,3
0.992,3,3
0.993,3,3
0.994,3,3
0.995,3,3
0.996,3,3
0.997,3,3
0.998,3,3
0.999,3,3
1,3,3
1.001,3,3
1.002,3,3
1.003,3,3
1.004,3,3
1.005,3,3
1.006,3,3
1.007,3,3
1.008,3,3
1.009,3,3
1.01,3,3
1.011,3,3
1.012,3,3
1.013,3,3
1.014,3,3
1.015,3,3
1.016,3,3
1.017,3,3
1.018,3,3
1.019,3,3
1.02,3,3
1.021,3,3
1.022,3,3
1.023,3,3
1.024,3,3
1.025,3,3
1.026,3,3
1.027,3,3
1.028,3,3
1.029,3,3
1.03,3,3
1.031,3,3
1.032,3,3
1.033,3,3
1.034,3,3
1.035,3,3
1.036,3,3
1.037,3,3
1.038,3,3
1.039,3,3
1.04,3,3
1.041,3,3
1.042,3,3
1.043,3,3
1.044,3,3
1.045,3,3
1.046,3,3
1.047,3,3
1.048,3,3
1.049,3,3
1.05,3,3
1.051,3,3
1.052,3,3
1.053,3,3
1.054,3,3
1.055,3,3
1.056,3,3
1.057,3,3
1.058,3,3
1.059,3,3
1.06,3,3
1.061,3,3
1.062,3,3
1.063,3,3
1.064,3,3
1.065,3,3
1.066,3,3
1.067,3,3
1.068,3,3
1.069,3,3
1.07,3,3
1.071,3,3
1.072,3,3
1.073,3,3
1.074,3,3
1.075,3,3
1.076,3,3
1.077,3,3
1.078,3,3
1.079,3,3
1.08,3,3
1.081,3,3
1.082,3,3
1.083,3,3
1.084,3,3
1.085,3,3
1.086,3,3
1.087,3,3
1.088,3,3
1.089,3,3
1.09,3,3
1.091,3,3
1.092,3,3
1.093,3,3
1.094,3,3
1.095,3,3
1.096,3,3
1.097,3,3
1.098,3,3
1.099,3,3
1.1,3,3
1.101,3,3
1.102,3,3
1.103,3,3
1.104,3,3
1.105,3,3
1.106,3,3
1.107,3,3
1.108,3,3
1.109,3,3
1.11,3,3
1.111,3,3
1.112,3,3
1.113,3,3
1.114,3,3
1.115,3,3
1.116,3,3
1.117,3,3
1.118,3,3
1.119,3,3
1.12,3,3
1.121,3,3
1.122,3,3
1.123,3,3
1.124,3,3
1.125,3,3
1.126,3,3
1.127,3,3
1.128,3,3
1.129,3,3
1.13,3,3
1.131,3,3
1.132,3,3
1.133,3,3
1.134,3,3
1.135,3,3
1.136,3,3
1.137,3,3
1.138,3,3
1.139,3,3
1.14,3,3
1.141,3,3
1.142,3,3
1.143,3,3
1.144,3,3
1.145,3,3
1.146,3,3
1.147,3,3
1.148,3,3
1.149,3,3
1.15,3,3
1.151,3,3
1.152,3,3
1.153,3,3
1.154,3,3
1.155,3,3
1.156,3,3
1.157,3,3
1.158,3,3
1.159,3,3
1.16,3,3
1.161,3,3
1.162,3,3
1.163,3,3
1.164,3,3
1.165,3,3
1.166,3,3
1.167,3,3
1.168,3,3
1.169,3,3
1.17,3,3
1.171,3,3
1.172,3,3
1.173,3,3
1.174,3,3
1.175,3,3
1.176,3,3
1.177,3,3
1.178,3,3
1.179,3,3
1.18,3,3
1.181,3,3
1.182,3,3
1.183,3,3
1.184,3,3
1.185,3,3
1.186,3,3
1.187,3,3
1.188,3,3
1.189,3,3
1.19,3,3
1.191,3,3
1.192,3,3
1.193,3,3
1.194,3,3
1.195,3,3
1.196,3,3
1.197,3,3
1.198,3,3
1.199,3,3
1.2,3,3
1.201,3,3
1.202,3,3
1.203,3,3
1.204,3,3
1.205,3,3
1.206,3,3
1.207,3,3
1.208,3,3
1.209,3,3
1.21,3,3
1.211,3,3
1.212,3,3
1.213,3,3
1.214,3,3
1.215,3,3
1.216,3,3
1.217,3,3
1.218,3,3
1.219,3,3
1.22,3,3
1.221,3,3
1.222,3,3
1.223,3,3
1.224,3,3
1.225,3,3
1.226,3,3
1.227,3,3
1.228,3,3
1.229,3,3
1.23,3,3
1.231,3,3
1.232,3,3
1.233,3,3
1.234,3,3
1.235,3,3
1.236,3,3
1.237,3,3
1.238,3,3
1.239,3,3
1.24,3,3
1.241,3,3
1.242,3,3
1.243,3,3
1.244,3,3
1.245,3,3
1.246,3,3
1.247,3,3
1.248,3,3
1.249,3,3
1.25,3,3
1.251,3,3
1.252,3,3
1.253,3,3
1.254,3,3
1.255,3,3
1.256,3,3
1.257,3,3
1.258,3,3
1.259,3,3
1.26,3,3
1.261,3,3
1.262,3,3
1.263,3,3
1.264,3,3
1.265,3,3
1.266,3,3
1.267,3,3
1.268,3,3
1.269,3,3
1.27,3,3
1.271,3,3
1.272,3,3
1.273,3,3
1.274,3,3
1.275,3,3
1.276,3,3
1.277,3,3
1.278,3,3
1.279,3,3
1.28,3,3
1.281,3,3
1.282,3,3
1.283,3,3
1.284,3,3
1.285,3,3
1.286,3,3
1.287,3,3
1.288,3,3
1.289,3,3
1.29,3,3
1.291,3,3
1.292,3,3
1.293,3,3
1.294,3,3
1.295,3,3
1.296,3,3
1.297,3,3
1.298,3,3
1.299,3,3
1.3,3,3
1.301,3,3
1.302,3,3
1.303,3,3
1.304,3,3
1.305,3,3
1.306,3,3
1.307,3,3
1.308,3,3
1.309,3,3
1.31,3,3
1.311,3,3
1.312,3,3
1.313,3,3
1.314,3,3
1.315,3,3
1.316,3,3
1.317,3,3
1.318,3,3
1.319,3,3
1.32,3,3
1.321,3,3
1.322,3,3
1.323,3,3
1.324,3,3
1.325,3,3
1.326,3,3
1.327,3,3
1.328,3,3
1.329,3,3
1.33,3,3
1.331,3,3
1.332,3,3
1.333,3,3
1.334,3,3
1.335,3,3
1.336,3,3
1.337,3,3
1.338,3,3
1.339,3,3
1.34,3,3
1.341,3,3
1.342,3,3
1.343,3,3
1.344,3,3
1.345,3,3
1.346,3,3
1.347,3,3
1.348,3,3
1.349,3,3
1.35,3,3
1.351,3,3
1.352,3,3
1.353,3,3
1.354,3,3
1.355,3,3
1.356,3,3
1.357,3,3
1.358,3,3
1.359,3,3
1.36,3,3
1.361,3,3
1.362,3,3
1.363,3,3
1.364,3,3
1.365,3,3
1.366,3,3
1.367,3,3
1.368,3,3
1.369,3,3
1.37,3,3
1.371,3,3
1.372,3,3
1.373,3,3
1.374,3,3
1.375,3,3
1.376,3,3
1.377,3,3
1.378,3,3
1.379,3,3
1.38,3,3
1.381,3,3
1.382,3,3
1.383,3,3
1.384,3,3
1.385,3,3
1.386,3,3
1.387,3,3
1.388,3,3
1.389,3,3
1.39,3,3
1.391,3,3
1.392,3,3
1.393,3,3
1.394,3,3
1.395,3,3
1.396,3,3
1.397,3,3
1.398,3,3
1.399,3,3
1.4,3,3
1.401,3,3
1.402,3,3
1.403,3,3
1.404,3,3
1.405,3,3
1.406,3,3
1.407,3,3
1.408,3,3
1.409,3,3
1.41,3,3
1.411,3,3
1.412,3,3
1.413,3,3
1.414,3,3
1.415,3,3
1.416,3,3
1.417,3,3
1.418,3,3
1.419,3,3
1.42,3,3
1.421,3,3
1.422,3,3
1.423,3,3
1.424,3,3
1.425,3,3
1.426,3,3
1.427,3,3
1.428,3,3
1.429,3,3
1.43,3,3
1.431,3,3
1.432,3,3
1.433,3,3
1.434,3,3
1.435,3,3
1.436,3,3
1.437,3,3
1.438,3,3
1.439,3,3
1.44,3,3
1.441,3,3
1.442,3,3
1.443,3,3
1.444,3,3
1.445,3,3
1.446,3,3
1.447,3,3
1.448,3,3
1.449,3,3
1.45,3,3
1.451,3,3
1.452,3,3
1.453,3,3
1.454,3,3
1.455,3,3
1.456,3,3
1.457,3,3
1.458,3,3
1.459,3,3
1.46,3,3
1.461,3,3
1.462,3,3
1.463,3,3
1.464,3,3
1.465,3,3
1.466,3,3
1.467,3,3
1.468,3,3
1.469,3,3
1.47,3,3
1.471,3,3
1.472,3,3
1.473,3,3
1.474,3,3
1.475,3,3
1.476,3,3
1.477,3,3
1.478,3,3
1.479,3,3
1.48,3,3
1.481,3,3
1.482,3,3
1.483,3,3
1.484,3,3
1.485,3,3
1.486,3,3
1.487,3,3
1.488,3,3
1.489,3,3
1.49,3,3
1.491,3,3
1.492,3,3
1.493,3,3
1.494,3,3
1.495,3,3
1.496,3,3
1.497,3,3
1.498,3,3
1.499,3,3
1.5,3,3
1.501,3,3
1.502,3,3
1.503,3,3
1.504,3,3
1.505,3,3
1.506,3,3
1.507,3,3
1.508,3,3
1.509,3,3
1.51,3,3
1.511,3,3
1.512,3,3
1.513,3,3
1.514,3,3
1.515,3,3
1.516,3,3
1.517,3,3
1.518,3,3
1.519,3,3
1.52,3,3
1.521,3,3
1.522,3,3
1.523,3,3
1.524,3,3
1.525,3,3
1.526,3,3
1.527,3,3
1.528,3,3
1.529,3,3
1.53,3,3
1.531,3,3
1.532,3,3
1.533,3,3
1.534,3,3
1.535,3,3
1.536,3,3
1.537,3,3
1.538,3,3
1.539,3,3
1.54,3,3
1.541,3,3
1.542,3,3
1.543,3,3
1.544,3,3
1.545,3,3
1.546,3,3
1.547,3,3
1.548,3,3
1.549,3,3
1.55,3,3
1.551,3,3
1.552,3,3
1.553,3,3
1.554,3,3
1.555,3,3
1.556,3,3
1.557,3,3
1.558,3,3
1.559,3,3
1.56,3,3
1.561,3,3
1.562,3,3
1.563,3,3
1.564,3,3
1.565,3,3
1.566,3,3
1.567,3,3
1.568,3,3
1.569,3,3
1.57,3,3
1.571,3,3
1.572,3,3
1.573,3,3
1.574,3,3
1.575,3,3
1.576,3,3
1.577,3,3
1.578,3,3
1.579,3,3
1.58,3,3
1.581,3,3
1.582,3,3
1.583,3,3
1.584,3,3
1.585,3,3
1.586,3,3
1.587,3,3
1.588,3,3
1.589,3,3
1.59,3,3
1.591,3,3
1.592,3,3
1.593,3,3
1.594,3,3
1.595,3,3
1.596,3,3
1.597,3,3
1.598,3,3
1.599,3,3
1.6,3,3
1.601,3,3
1.602,3,3
1.603,3,3
1.604,3,3
1.605,3,3
1.606,3,3
1.607,3,3
1.608,3,3
1.609,3,3
1.61,3,3
1.611,3,3
1.612,3,3
1.613,3,3
1.614,3,3
1.615,3,3
1.616,3,3
1.617,3,3
1.618,3,3
1.619,3,3
1.62,3,3
1.621,3,3
1.622,3,3
1.623,3,3
1.624,3,3
1.625,3,3
1.626,3,3
1.627,3,3
1.628,3,3
1.629,3,3
1.63,3,3
1.631,3,3
1.632,3,3
1.633,3,3
1.634,3,3
1.635,3,3
1.636,3,3
1.637,3,3
1.638,3,3
1.639,3,3
1.64,3,3
1.641,3,3
1.642,3,3
1.643,3,3
1.644,3,3
1.645,3,3
1.646,3,3
1.647,3,3
1.648,3,3
1.649,3,3
1.65,3,3
1.651,3,3
1.652,3,3
1.653,3,3
1.654,3,3
1.655,3,3
1.656,3,3
1.657,3,3
1.658,3,3
1.659,3,3
1.66,3,3
1.661,3,3
1.662,3,3
1.663,3,3
1.664,3,3
1.665,3,3
1.666,3,3
1.667,3,3
1.668,3,3
1.669,3,3
1.67,3,3
1.671,3,3
1.672,3,3
1.673,3,3
1.674,3,3
1.675,3,3
1.676,3,3
1.677,3,3
1.678,3,3
1.679,3,3
1.68,3,3
1.681,3,3
1.682,3,3
1.683,3,3
1.684,3,3
1.685,3,3
1.686,3,3
1.687,3,3
1.688,3,3
1.689,3,3
1.69,3,3
1.691,3,3
1.692,3,3
1.693,3,3
1.694,3,3
1.695,3,3
1.696,3,3
1.697,3,3
1.698,3,3
1.699,3,3
1.7,3,3
1.701,3,3
1.702,3,3
1.703,3,3
1.704,3,3
1.705,3,3
1.706,3,3
1.707,3,3
1.708,3,3
1.709,3,3
1.71,3,3
1.711,3,3
1.712,3,3
1.713,3,3
1.714,3,3
1.715,3,3
1.716,3,3
1.717,3,3
1.718,3,3
1.719,3,3
1.72,3,3
1.721,3,3
1.722,3,3
1.723,3,3
1.724,3,3
1.725,3,3
1.726,3,3
1.727,3,3
1.728,3,3
1.729,3,3
1.73,3,3
1.731,3,3
1.732,3,3
1.733,3,3
1.734,3,3
1.735,3,3
1.736,3,3
1.737,3,3
1.738,3,3
1.739,3,3
1.74,3,3
1.741,3,3
1.742,3,3
1.743,3,3
